641489 11:31:13.385706 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000063>
641489 11:31:13.385866 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001164>
641489 11:31:13.387231 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000092>
641489 11:31:13.387439 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001164>
641489 11:31:13.388753 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000097>
641489 11:31:13.389041 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001200>
641489 11:31:13.390428 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000021>
641489 11:31:13.390645 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001161>
641489 11:31:13.391958 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
641489 11:31:13.392172 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001225>
641489 11:31:13.393550 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000099>
641489 11:31:13.393862 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001209>
641489 11:31:13.395251 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000091>
641489 11:31:13.395453 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001195>
641489 11:31:13.396866 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000113>
641489 11:31:13.397181 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001190>
641489 11:31:13.398536 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000096>
641489 11:31:13.398822 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001171>
641489 11:31:13.400174 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000117>
641489 11:31:13.400490 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001170>
641489 11:31:13.401913 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000069>
641489 11:31:13.402119 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001220>
641489 11:31:13.403482 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:13.403671 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001138>
641489 11:31:13.405037 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000092>
641489 11:31:13.405305 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001112>
641489 11:31:13.406651 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000061>
641489 11:31:13.406873 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001100>
641489 11:31:13.408132 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000022>
641489 11:31:13.408373 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001156>
641489 11:31:13.409844 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000096>
641489 11:31:13.410155 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001220>
641489 11:31:13.411537 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000114>
641489 11:31:13.411889 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001215>
641489 11:31:13.413359 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000042>
641489 11:31:13.413626 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001224>
641489 11:31:13.415102 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000053>
641489 11:31:13.415297 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001083>
641489 11:31:13.416498 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000023>
641489 11:31:13.416654 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001137>
641489 11:31:13.417934 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000073>
641489 11:31:13.418237 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001168>
641489 11:31:13.419643 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000109>
641489 11:31:13.419907 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001200>
641489 11:31:13.421284 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000064>
641489 11:31:13.421558 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001145>
641489 11:31:13.422884 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
641489 11:31:13.423112 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001178>
641489 11:31:13.424513 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000109>
641489 11:31:13.424884 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:13.426290 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000047>
641489 11:31:13.426534 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001156>
641489 11:31:13.427880 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000101>
641489 11:31:13.428186 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001177>
641489 11:31:13.429529 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000025>
641489 11:31:13.429684 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001113>
641489 11:31:13.431023 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000046>
641489 11:31:13.431269 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001154>
641489 11:31:13.432618 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000048>
641489 11:31:13.432849 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001139>
641489 11:31:13.434155 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000041>
641489 11:31:13.434390 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001131>
641489 11:31:13.435702 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000034>
641489 11:31:13.435877 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001149>
641489 11:31:13.437168 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000028>
641489 11:31:13.437331 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001195>
641489 11:31:13.438754 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000112>
641489 11:31:13.439116 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001226>
641489 11:31:13.440507 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000097>
641489 11:31:13.440774 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001136>
641489 11:31:13.442140 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000110>
641489 11:31:13.442452 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001198>
641489 11:31:13.443909 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000025>
641489 11:31:13.444166 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001235>
641489 11:31:13.445616 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000119>
641489 11:31:13.445984 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001247>
641489 11:31:13.447431 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:13.447683 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001249>
641489 11:31:13.449178 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000118>
641489 11:31:13.449480 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001184>
641489 11:31:13.450917 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000107>
641489 11:31:13.451221 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001088>
641489 11:31:13.452435 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000038>
641489 11:31:13.452594 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001130>
641489 11:31:13.453927 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000101>
641489 11:31:13.454183 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001181>
641489 11:31:13.455507 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000053>
641489 11:31:13.455731 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001130>
641489 11:31:13.457024 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000023>
641489 11:31:13.457170 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001135>
641489 11:31:13.458443 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000075>
641489 11:31:13.458665 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001220>
641489 11:31:13.460118 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000111>
641489 11:31:13.460386 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001259>
641489 11:31:13.461886 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000093>
641489 11:31:13.462133 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001118>
641489 11:31:13.463391 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:13.463569 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001108>
641489 11:31:13.464832 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000039>
641489 11:31:13.465020 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001102>
641489 11:31:13.466264 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000037>
641489 11:31:13.466431 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001123>
641489 11:31:13.467720 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000036>
641489 11:31:13.467919 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001087>
641489 11:31:13.469182 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000070>
641489 11:31:13.469421 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001088>
641489 11:31:13.470695 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000104>
641489 11:31:13.471037 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001229>
641489 11:31:13.472424 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000042>
641489 11:31:13.472591 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001167>
641489 11:31:13.473904 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000024>
641489 11:31:13.474150 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001241>
641489 11:31:13.475599 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000023>
641489 11:31:13.475761 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:13.477125 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000132>
641489 11:31:13.477475 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001159>
641489 11:31:13.478856 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000026>
641489 11:31:13.479071 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001171>
641489 11:31:13.480454 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000129>
641489 11:31:13.480886 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001266>
641489 11:31:13.482334 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000031>
641489 11:31:13.482504 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001135>
641489 11:31:13.483805 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000022>
641489 11:31:13.484027 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001179>
641489 11:31:13.485421 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000040>
641489 11:31:13.485625 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001103>
641489 11:31:13.486917 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000046>
641489 11:31:13.487142 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001157>
641489 11:31:13.488470 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:13.488662 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001224>
641489 11:31:13.490117 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000038>
641489 11:31:13.490370 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001125>
641489 11:31:13.491738 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000107>
641489 11:31:13.492026 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001129>
641489 11:31:13.493298 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000022>
641489 11:31:13.493441 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001085>
641489 11:31:13.494739 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000111>
641489 11:31:13.495093 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001223>
641489 11:31:13.496477 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:13.496679 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001185>
641489 11:31:13.498096 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000117>
641489 11:31:13.498422 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001131>
641489 11:31:13.499790 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000114>
641489 11:31:13.500106 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001181>
641489 11:31:13.501488 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000078>
641489 11:31:13.501760 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001230>
641489 11:31:13.503164 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000038>
641489 11:31:13.503353 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001091>
641489 11:31:13.504677 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000102>
641489 11:31:13.504967 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001198>
641489 11:31:13.506392 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000066>
641489 11:31:13.506688 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001173>
641489 11:31:13.508118 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000111>
641489 11:31:13.508397 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001096>
641489 11:31:13.509649 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000030>
641489 11:31:13.509875 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001175>
641489 11:31:13.511308 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000075>
641489 11:31:13.511546 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001180>
641489 11:31:13.512971 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000122>
641489 11:31:13.513343 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001178>
641489 11:31:13.514727 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000103>
641489 11:31:13.515017 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001136>
641489 11:31:13.516335 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000028>
641489 11:31:13.516487 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001132>
641489 11:31:13.517808 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000025>
641489 11:31:13.517946 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001129>
641489 11:31:13.519276 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000031>
641489 11:31:13.519468 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001152>
641489 11:31:13.520878 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000102>
641489 11:31:13.521163 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001168>
641489 11:31:13.522551 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000075>
641489 11:31:13.522816 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001213>
641489 11:31:13.524275 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000079>
641489 11:31:13.524505 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001190>
641489 11:31:13.525968 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000085>
641489 11:31:13.526317 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001309>
641489 11:31:13.527897 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000056>
641489 11:31:13.528100 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001144>
641489 11:31:13.529432 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000037>
641489 11:31:13.529608 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001149>
641489 11:31:13.531013 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000138>
641489 11:31:13.531434 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001176>
641489 11:31:13.532887 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000094>
641489 11:31:13.533190 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001291>
641489 11:31:13.534689 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000082>
641489 11:31:13.535011 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001242>
641489 11:31:13.536495 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000047>
641489 11:31:13.536808 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001257>
641489 11:31:13.538328 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000030>
641489 11:31:13.538502 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001184>
641489 11:31:13.539955 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000138>
641489 11:31:13.540376 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001194>
641489 11:31:13.541817 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000078>
641489 11:31:13.542115 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001197>
641489 11:31:13.543466 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000042>
641489 11:31:13.543685 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001115>
641489 11:31:13.545055 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000133>
641489 11:31:13.545448 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001186>
641489 11:31:13.546862 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000084>
641489 11:31:13.547127 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001236>
641489 11:31:13.548538 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
641489 11:31:13.548702 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001189>
641489 11:31:13.550135 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000125>
641489 11:31:13.550484 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001189>
641489 11:31:13.551951 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000042>
641489 11:31:13.552256 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001245>
641489 11:31:13.553700 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000039>
641489 11:31:13.553883 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001228>
641489 11:31:13.555358 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000095>
641489 11:31:13.555718 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001233>
641489 11:31:13.557228 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000075>
641489 11:31:13.557459 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001144>
641489 11:31:13.558825 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000070>
641489 11:31:13.559051 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001134>
641489 11:31:13.560343 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000023>
641489 11:31:13.560487 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001162>
641489 11:31:13.561916 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000137>
641489 11:31:13.562328 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001194>
641489 11:31:13.563704 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000115>
641489 11:31:13.563977 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001209>
641489 11:31:13.565411 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000042>
641489 11:31:13.565614 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001130>
641489 11:31:13.567010 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000130>
641489 11:31:13.567366 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001240>
641489 11:31:13.568804 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000027>
641489 11:31:13.568960 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001192>
641489 11:31:13.570363 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000093>
641489 11:31:13.570700 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001243>
641489 11:31:13.572219 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000101>
641489 11:31:13.572485 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001183>
641489 11:31:13.573852 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000136>
641489 11:31:13.574253 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001271>
641489 11:31:13.575762 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000106>
641489 11:31:13.576060 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001203>
641489 11:31:13.577466 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000121>
641489 11:31:13.577867 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001262>
641489 11:31:13.579376 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000029>
641489 11:31:13.579545 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001154>
641489 11:31:13.580862 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000130>
641489 11:31:13.581261 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001157>
641489 11:31:13.582730 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000131>
641489 11:31:13.583084 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001201>
641489 11:31:13.584490 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000106>
641489 11:31:13.584858 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001175>
641489 11:31:13.586283 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000032>
641489 11:31:13.586458 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001132>
641489 11:31:13.587839 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000113>
641489 11:31:13.588226 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001286>
641489 11:31:13.589751 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000114>
641489 11:31:13.590126 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001196>
641489 11:31:13.591492 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000035>
641489 11:31:13.591682 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001261>
641489 11:31:13.593191 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000126>
641489 11:31:13.593484 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001179>
641489 11:31:13.594839 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000107>
641489 11:31:13.595200 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001282>
641489 11:31:13.596738 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000136>
641489 11:31:13.597122 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001240>
641489 11:31:13.598556 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000079>
641489 11:31:13.598834 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001288>
641489 11:31:13.600386 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000073>
641489 11:31:13.600708 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001225>
641489 11:31:13.602201 poll([{fd=3, events=POLLIN}], 1, 0) = 0 (Timeout) <0.000134>
641489 11:31:13.602504 poll([{fd=0, events=POLLIN}], 1, 1) = 0 (Timeout) <0.001196>
